0.008369486304444446	0.04013722654222223	0.035371211933333334	0.04150128734222222	0.06786098132666671	0.02749346277111112	0.08898743792666669	0.16183095633111116	0.06768504096222223	0.07114191173999995	0.03451141856000001	0.025949438195555546	0.5415388769422221	0.05394153257111113	0.03195978990444445	0.013464777017777782	0.07148010157777776	0.11379068394888889	0.016989650875555557	0.03459629731333334
0.000608845211111111	0.00326191977333333	0.003439521884444441	0.003667600080000002	0.0068191763488888914	0.0023778829400000014	0.011157588093333342	0.028969895444444407	0.009511378580000002	0.01064327516888889	0.0050419099533333366	0.002281254533333334	0.06692801457333333	0.0066803821200000025	0.003839937142222219	0.005676981388888884	0.006770516964444448	0.019362058675555554	0.0014806291644444448	0.0028034459644444435
0.0007323848444444442	0.002439392771111114	0.0020974611711111106	0.0024443679711111093	0.0038191777644444452	0.0015664622644444442	0.005670740999999996	0.010179392971111107	0.0044735122400000014	0.004502865028888888	0.002146311577777776	0.0014898223755555563	0.04189807115999997	0.003548425955555555	0.001997375684444445	0.0009098314111111118	0.004126059862222221	0.008183864328888884	0.0007730247955555554	0.001852232702222221
0.03976245003333334	0.08119784358222228	0.07608674108888891	0.08102927671777777	0.10616418176	0.0639453124	0.1354738636311111	0.20488840891777782	0.11462115872222221	0.11725195889111101	0.07583869906888897	0.05753832017333332	0.7596472413866665	0.10151006331111102	0.06973414911777778	0.05374973339111115	0.11525423970222218	0.18417465050888876	0.0532341955533333	0.07414245602888893
0.04072728284666664	0.08195354285777774	0.08698204925777774	0.08236968516000001	0.10730512864222222	0.06478414605555555	0.13742487573999995	0.2074365560755554	0.11676949160000002	0.11859257232666674	0.07549519032444446	0.05852384689333335	0.7622506655600001	0.10278695422444448	0.07056410554444448	0.05378457562000001	0.11737223798666663	0.18769875125111102	0.05196984836222226	0.07425148590000001
0.03625611634666669	0.07193404888222221	0.07089721854888885	0.07493122024888887	0.10082337264888885	0.058114030299999994	0.13044462223777775	0.21932309051777793	0.11177440506000003	0.1156618306511111	0.06936608533333334	0.057931717886666664	0.7501327281422225	0.0954136171777778	0.06924714782888881	0.056583129835555565	0.1076022672866667	0.1786103589444444	0.05060854950444443	0.06424571334666665
0.013334215715555552	0.04688851578444448	0.042594923117777767	0.04744111052666669	0.07401553787555552	0.032442453053333334	0.10476828648666671	0.18632814290222222	0.08715379318888891	0.08852191652222224	0.04332428106666668	0.03040002655555557	0.7528791623622229	0.06472335445111109	0.03904165710444445	0.026902515344444437	0.08211762479111112	0.18841099515777776	0.020555481455555552	0.038442444084444444
0.2793271982755556	0.365674299097778	0.37273916946444446	0.35597297227555563	0.3510051405555557	0.3495526805422222	0.37683567522222206	0.447361594251111	0.3601945080199997	0.3781330908022221	0.316533353422222	0.2832153509577776	1.1069244916333327	0.3540744514333337	0.3111494974355554	0.29789374415555553	0.3856537101622224	0.49804635645111117	0.3260402187777779	0.3399192186044443
0.07804655686000009	0.13916245241555553	0.1412856598888888	0.1001306410955555	0.14470665564000001	0.10211498707333322	0.18742856023333337	0.2776944082733332	0.1592213795866667	0.16080916614444438	0.11019669356666656	0.10372957187777777	0.9585359451088887	0.11787904784888885	0.09175093498666671	0.07337097694222225	0.12765186711777793	0.38134644189777767	0.11011520041333327	0.08569778286444442
0.013497631604444449	0.052534070326666654	0.04526546467555555	0.04586785052666665	0.06716005232666665	0.032981202922222216	0.09628145854666663	0.15928902517111107	0.07385821991555554	0.07694078147999998	0.03873350692222222	0.02984755317111112	0.7258320346199999	0.059082430888888884	0.035603813506666686	0.019733933999999995	0.0754710534844445	0.16143049382444452	0.024189217553333343	0.03811273090222223
0.037856289159999994	0.08086511266888889	0.09898912365111112	0.07282331914888888	0.0971653602133333	0.05652368247111112	0.1309654989688889	0.19859676876444432	0.10760339058	0.11048845588666664	0.06739810565333336	0.05411042527777778	0.7995900787533333	0.09410146672666668	0.06457370877777784	0.048637161873333334	0.10479277751111116	0.2186716078377778	0.05516855535999997	0.06659833997777777
6.11525221550889	6.442278337831118	5.273638061540001	6.773051233053329	5.627313088384444	5.985464462880001	4.940078172419998	2.595046269571109	4.561012441286661	4.253138121324445	3.551969807357778	5.952570717215555	6.341327939131111	5.4821122713022215	5.22356032576222	1.8973669493511103	5.647963507755556	2.719087092986666	6.618358741891111	7.438122062219999
1.9281020539244456	2.234910885384446	3.068531104764444	5.903775633015554	4.540648671444445	4.335249356004447	2.6218925680555567	3.3592428307977786	3.294694994715556	3.684694423711109	7.229909130864442	3.545849388840001	2.4532516641822237	2.6744878212066685	3.0132124761022214	0.42755748709111174	4.191631588455558	1.7578464770088906	4.895797956882224	4.697620094602218
